UNIPROT	Entrez	symbol	OV_01OV007_N	OV_17OV003_N	OV_01OV023_N	OV_17OV005_N	OV_01OV017_N	OV_11OV002_N	OV_01OV029_N	OV_14OV011_N	OV_17OV004_N	OV_01OV039_N	OV_15OV001_N	OV_01OV013_N	OV_11OV010_N	OV_01OV019_N	OV_01OV008_N	OV_14OV029_N	OV_01OV010_N	OV_17OV002_N	OV_17OV001_N
B7ZBB8	648791	PPP1R3G	-0.247903259	0.457272464	0.42517006	-0.224582843	0.547564127	-0.302080821	0.087648248	-0.351331284	0.407144018	0.446788254	-0.345184191	-2.156296884	-1.253962801	-0.338318704	-0.271084704	0.931378546	-0.116169757	-0.114566298	-0.545741279
C9JLW8	348262	MCRIP1	-0.618942203	-0.934862594	-1.245574799	-1.307486394	-0.65087318	-0.548970492	0.088386917	-0.358805115	-0.514231303	-0.393037651	0.035667641	-0.873526066	-0.968966051	-0.566273004	-0.565021501	-0.021081091	-1.22270231	-0.268964835	0.81045763
E9PRG8	102288414	C11orf98	-0.085710958	-1.827382346	-2.004187063	-0.950207914	NA	NA	-0.251806402	-0.368626752	-1.528935335	0.2113273	-0.391098952	-1.079675421	-0.168376357	-1.539386851	-0.238934615	-0.445216231	-0.117314473	0.086033173	-0.485246269
H7BZ55	728763	CROCC2	0.575194696	1.62987721	0.613896037	0.847745836	-0.012021029	1.827673649	1.671822256	0.393045446	0.685098914	0.624441038	2.163448819	0.589003843	2.387700428	3.308260589	0.584147663	1.090038587	0.358451566	1.037391411	-1.692157797
K7EJ46	440335	SMIM22	0.658318947	0.522956295	-0.072672101	-1.484363185	-0.531282901	0.485102318	0.750213762	-1.333683543	0.689750541	-0.092107634	0.706909827	-1.54901122	0.271916368	0.80940429	-1.63525907	0.075795463	-0.716042264	-0.215581255	0.398578506
L0R6Q1	113829	SLC35A4	0.017706233	-0.849897047	0.051209314	0.15024102	-0.427608994	-0.644584988	-1.168544934	0.432423127	0.169515785	-0.056958977	-0.409710404	0.788968923	0.004424373	-0.178910668	-0.308463387	-0.221532145	0.402944105	-0.404509114	0.720434347
L0R819	110599588	ASDURF	-0.981249739	-0.565001424	-1.284293722	-0.809276264	0.137999723	-0.434504847	-0.414649929	-0.837865075	-1.325096487	-0.19745388	0.017890248	-1.128048132	-0.450253594	0.71846935	0.494874627	-1.119995992	0.127185222	-1.817978919	0.389189734
L0R8F8	54471	MIEF1	0.703805336	0.856903215	0.342090442	0.463311783	-0.202537787	-0.08522414	-0.139617278	0.137415688	0.327979881	-1.669172815	0.082945406	0.195668171	-0.534864264	NA	NA	-0.119485701	-0.664860197	0.211732499	-0.136033593
O00115	1777	DNASE2	0.402476262	0.159646437	-0.375431411	-0.089175422	-0.792033889	-0.96150699	-0.561526458	-0.403100269	-0.525505586	-0.972309641	-0.640224461	-0.478690079	-0.388216065	-0.614331958	0.026256792	-0.272717626	0.394341102	-0.364250937	0.295578062
O00116	8540	AGPS	0.049427427	0.120656629	0.247638708	0.128796563	-0.147315533	0.011340112	-0.101465424	0.290040325	0.098670499	-0.051835842	0.307359072	0.154500249	-0.126318725	0.206324292	0.519521234	0.082177023	0.073718346	-0.27929042	0.356421454
O00139	3796	KIF2A	0.191223529	0.071454844	0.10473038	0.14367915	0.031289718	0.223325094	0.290821444	-0.063675766	-0.071735249	-0.149133055	0.097211796	0.12683953	0.265378477	-0.15288155	-0.148403157	0.008406149	-0.189346062	0.530424824	-0.134116478
O00142	7084	TK2	0.748533627	0.126867988	0.660424985	0.837702613	-0.170306614	0.334106463	0.114794235	0.657412291	0.744644083	0.579368523	0.315334067	0.472171465	0.491390512	0.466062965	0.472688133	0.1976016	-0.103013935	0.465329014	0.158906595
O00148	10212	DDX39A	-0.62909442	-0.984501537	-0.360619967	-0.841937921	-0.237057732	-0.342457092	-0.963388738	-0.039128239	-0.410538316	-0.302812498	-0.864447181	-0.35200726	-0.52960653	-0.783660537	-0.351922416	-0.542124019	0.154657145	-0.734125049	0.315958634
O00151	9124	PDLIM1	-0.176672514	-0.35370311	-0.123257525	-0.297340311	0.225700249	0.298116756	0.247930089	-0.394920486	0.093733192	0.472112203	0.793924423	0.322498642	0.904495272	0.323375631	0.555333157	0.206377117	0.397538516	-0.081346382	-0.211896035
O00154	11332	ACOT7	0.081519572	-0.958078236	-0.243853987	-1.331586344	-0.230260524	0.226708425	-0.841847009	-1.008942859	-0.195788898	-0.602277905	0.035512665	-0.097986402	-0.13381071	-0.298757419	-0.141224735	-0.118894379	0.197129709	-0.500907756	-0.255585216
O00159	4641	MYO1C	1.300956252	0.891778099	0.945129879	1.20148245	1.230332214	0.967037898	1.236336435	1.3246996	0.75601405	1.25925848	1.162177436	1.312054869	1.227540369	1.270877052	0.76064088	0.851789854	-0.29228537	0.525962154	1.082171749
O00160	4542	MYO1F	0.574265053	-0.00433381	1.321140573	0.318898478	0.072109614	0.141176884	-0.04208078	0.549113648	0.027605785	0.197882414	0.356642215	0.462970882	0.11744433	0.438794491	0.553202606	0.847978941	0.249305656	0.667890498	0.206503626
O00161	8773	SNAP23	0.41597734	0.13493718	0.166492054	0.587098142	0.287411711	0.695262915	0.350125519	0.48319166	0.308540259	0.465212343	0.630093263	0.500093521	0.635677574	0.210302609	0.382530156	0.525715441	0.304385015	0.295787521	0.472379889
O00165	10456	HAX1	-0.040866297	0.63579456	-0.237890474	0.175521187	-0.140015176	-0.37201212	0.232548166	0.239571631	-0.114225132	0.267766945	0.043631196	0.483343142	0.110835937	-0.315375616	-0.161696087	-0.330505564	0.394979649	-0.00241041	0.411079593
O00167	2139	EYA2	-0.964739318	-2.323404732	-1.46882089	-1.492705933	-1.050779981	0.696529499	0.217239955	-0.547789178	0.184206212	-3.199135682	-0.266091152	NA	NA	-0.65307313	0.463855977	NA	NA	0.005736639	1.246660788
O00168	5348	FXYD1	0.394632795	1.205644314	1.056559775	0.448125482	-0.822123765	1.443704605	0.757598867	0.661338532	-0.191155001	1.191705211	1.482342386	-0.629572718	1.415248267	1.578128711	0.131205331	1.123275365	1.498195286	-1.542462029	NA
O00170	9049	AIP	-0.212620576	-0.010379734	0.020441856	-0.091795531	-0.04477782	-0.138102052	0.017902317	-0.360085817	-0.15254838	-0.18650609	0.067755998	-0.086236286	-0.134160439	-0.119771466	-0.420638648	-0.062775941	-0.27444644	-0.890291273	0.408633507
O00178	9567	GTPBP1	0.36709149	0.413637821	0.531307641	0.383625286	0.43490599	0.242971929	0.519298055	0.243109532	0.602868417	0.223243782	0.485653218	-0.195378821	0.197903369	0.543452649	0.220565737	0.673296251	0.573344417	0.42188978	0.271916887
O00182	3965	LGALS9	0.203106056	-1.350398954	0.186939729	-0.417720947	-0.913518254	-0.036200254	0.029806654	0.072660663	-0.429753218	0.001319868	0.512291121	0.308294763	0.606347592	0.013289867	0.885570217	0.097293363	0.356550461	0.48813846	0.142249904
O00186	6814	STXBP3	0.024795752	0.094951222	0.3994332	0.057925848	0.618780109	0.041104453	0.307004417	-0.522946067	0.400714415	0.357029984	0.150944875	0.272011081	0.176101626	0.678621438	0.01199372	0.595110675	0.411833372	0.013840072	0.843317268
O00192	421	ARVC	0.218831912	0.19145614	-0.221219636	0.447748398	0.600701634	-0.545491825	-0.336421223	-0.142088087	-0.015312936	-0.018705863	0.254087023	0.184885376	0.043589048	-0.231923566	-0.075879576	-0.279629449	0.471264168	0.410812336	0.102083362
O00193	10944	C11orf58	-2.273578125	-1.206965567	-0.82875602	-1.227048465	-0.787519892	-0.444748235	0.142609901	-0.560159341	-0.219934382	-0.368205666	-0.459482752	-0.478290655	-0.456584872	-0.728816566	-0.201680785	-0.141296168	-0.864012426	0.214945856	0.591047669
O00194	5874	RAB27B	0.834833695	0.67263643	0.593034707	1.387687547	1.832335809	0.714533165	0.298128973	1.288889707	1.816260328	0.902392966	0.722365918	1.33926616	0.234048159	NA	NA	1.196495579	0.859355699	0.700483119	0.928987855
O00203	8546	AP3B1	0.336814624	0.128009997	0.299326238	0.473674782	0.147215509	0.305630413	0.266726359	0.364346793	0.085790059	0.355677135	0.170770163	0.100717802	0.49158998	0.14771008	0.336227483	0.246897988	-0.151449931	0.002522825	0.11614997
O00213	322	APBB1	1.645898077	0.851655742	0.525199413	0.280005819	0.903237756	0.951135528	1.001282936	0.398911897	0.35148189	0.783082679	0.729743958	0.261709093	0.465461708	0.951770352	0.833333356	0.395978013	0.664494308	-0.194585432	0.242225898
O00214	3964	LGALS8	0.511338714	0.122744898	0.295380341	0.294500991	0.195651217	-0.719177929	0.176406941	0.629160392	0.671340817	0.20227795	0.427510528	0.16467575	0.142387574	0.114846802	0.580037908	0.27536079	0.258031702	0.437955365	0.078905454
O00217	4728	NDUFS8	-0.099396973	0.260479873	0.048326098	0.413466456	-0.009112665	0.132344069	-0.203143896	-0.260255301	0.044790405	0.120605576	0.051274986	0.416893527	0.176815072	0.08971062	-0.186924326	0.11443759	1.105850021	-0.822459978	0.347654218
O00221	4794	NFKBIE	0.187840147	0.454785836	0.189184125	0.453833576	-0.17237053	0.44825447	0.180353485	-0.033876814	-0.551322705	-0.187520627	-0.708887004	-0.60842021	-1.047626476	0.448871021	-1.10791099	0.322445749	0.651557721	0.164590065	0.844238897
O00231	5717	PSMD11	-0.03854675	0.090533103	0.289315411	0.05284847	0.034199519	0.107279209	0.196147156	0.11261895	0.065682686	-0.128876888	-0.111970562	-0.237470361	0.120178263	0.189158464	-0.183033911	-0.00118907	0.186874855	-0.580305808	0.037362366
O00232	5718	PSMD12	-0.067987263	-0.256701084	0.064549384	-0.061625121	-0.060651799	-0.076055268	0.105665556	0.107468131	-0.098890849	-0.247161456	-0.09256674	-0.439333539	-0.30501468	0.044712414	-0.148200009	0.053225833	0.276444273	-0.038036286	0.013819097
O00233	5715	PSMD9	0.0657515	-0.993335511	-0.204166731	-0.195902818	-0.168693139	0.258784417	-0.040294539	-0.217083147	-0.430072474	0.30628513	-0.064871224	-0.103948713	0.291345593	-0.08763309	-0.473678319	0.20342514	-0.115121473	0.380213747	-0.099533954
O00244	475	ATOX1	-0.733432696	-0.771656196	-1.1484704	-0.699890273	-0.086132411	-0.112321791	0.020481765	-0.348130853	0.305943959	-0.324766286	0.042321218	-0.932135683	-0.526262717	-0.782022824	-0.15040317	-0.510846228	-0.507545377	-0.161515678	0.254815179
O00255	4221	MEN1	0.162871551	0.482826569	0.118933309	0.417846101	0.602284361	0.459644923	0.55599852	0.700975797	-0.372929507	0.143004178	-0.085257163	0.310412042	0.093525521	0.3826963	0.289719363	0.318134526	0.328393018	-0.011681775	0.492740111
O00257	8535	CBX4	NA	NA	NA	NA	-0.68764529	-0.498832732	-0.481777863	0.116259473	-0.958561636	NA	-0.063056293	0.32203674	-0.665904732	-0.084945999	-1.015539526	-0.610348134	0.253221142	-0.715695881	-1.477421937
O00258	7485	GET1	0.80998686	1.074371842	0.419450052	0.369196132	0.595964627	0.087042844	0.078773793	-0.603212063	-0.372636116	0.570227963	-0.175867538	0.087313252	0.271157615	0.718787497	0.759865595	0.556466356	0.520768513	0.186284364	0.541977363
O00264	10857	PGRMC1	0.482130231	0.442506995	0.50693462	0.141309097	0.192791024	0.752151587	0.582781202	0.164840791	0.237984572	0.613076881	0.2296829	0.638985389	0.598985142	0.960522517	0.29430775	0.628163283	-0.380718284	0.333282741	1.055202007
O00267	6829	SUPT5H	-0.997791308	-0.343161804	-0.308159352	-0.601100398	-0.164019218	-0.639782841	-0.597670118	-0.339825547	-0.897762639	-0.010279852	-0.7299249	-0.591004343	-0.834034399	-0.392095077	-0.718147943	-0.159746562	-0.820655073	-0.917720033	-0.126367054
O00268	6874	TAF4	0.045430281	-0.110394648	-0.630511506	-0.816058355	0.166008911	0.274952628	0.400764625	0.134719251	-0.486961964	0.416214998	-0.355508797	0.700645958	0.527637252	-0.253533138	0.524821328	0.5445271	0.276734414	-0.027130942	0.470616235
O00273	1676	DFFA	-0.102760198	-0.046635944	-0.229097517	-0.108138484	0.134615758	0.129888926	0.120153066	0.077065009	-0.002919234	-0.118020223	-0.036537711	-0.152647671	0.262285428	-0.305258875	-0.531437934	-0.2050585	-0.15795469	-1.19450423	0.571285277
O00291	3092	HIP1	0.4772353	0.102306047	0.15839651	0.423421111	0.00870246	0.391530838	0.243546017	0.376291512	-0.219260567	0.375073053	0.242197358	0.354944353	0.477169661	0.051310891	0.2067016	0.32292274	-0.209962798	0.150749845	0.73750758
O00299	1192	CLIC1	-1.028800772	-0.954248752	-0.140848505	-0.975960069	-0.452967321	-0.68698224	-0.180718638	-0.574648167	-0.694095348	-0.390702591	-0.408083157	-0.396554232	-0.361380629	-0.079552637	-0.796517393	-0.796077725	-0.939148531	-1.339321705	-0.26138971
O00300	4982	TNFRSF11B	-0.311246202	NA	3.747476489	0.029403148	-0.818253076	0.395389915	-0.284598925	-1.435526337	-0.058445245	0.22888731	-1.158830351	0.658780241	1.791508566	-1.967082706	-4.040420199	-1.377679057	NA	NA	-1.068099566
O00303	8665	EIF3F	0.342846868	-0.011083188	0.301972435	0.476396957	-0.015465761	0.39904227	0.228056167	0.427941868	0.040572743	0.392798482	0.359705565	0.158839562	0.034799848	0.219576916	-0.181972127	-0.036247229	0.008787436	-0.583387871	0.158744998
O00329	5293	PIK3CD	0.730571284	0.030639857	0.761819525	0.027242438	0.712411519	0.841041278	0.228541903	-0.095938942	0.652719563	0.468786191	0.329031055	-0.175688784	0.425889433	0.71808857	1.204757468	0.454132452	-0.470157725	0.592102084	0.157863982
O00330	8050	PDHX	0.375202562	-0.116151538	-0.044322971	0.486940159	-0.480890931	0.084591245	-0.55600941	0.781254453	0.204685778	0.310826147	-0.300118307	0.430948969	0.121391123	-0.335954758	-0.426393398	-0.383828799	0.936275995	-0.305048977	-0.227513392
O00338	6819	SULT1C2	-0.486787942	NA	NA	NA	-0.066881709	0.017731053	-0.301653712	-0.653322109	0.043328177	NA	-2.373212964	-0.147351965	-0.570074594	-0.306030964	-0.370583807	-0.377391874	-0.746459595	0.438120346	0.92445962
O00339	4147	MATN2	0.475756675	0.047109878	1.093805285	0.766907781	1.436608014	0.556959688	1.068527602	0.598583445	0.862485353	1.66447533	1.156513658	0.72324279	1.500291217	1.025773601	0.534952551	1.112654804	0.184853808	0.607972314	1.228290709
O00370	NA	LORF2	0.927540273	0.592697753	0.367344183	0.685388866	NA	NA	1.0596258	0.612221681	NA	0.70190809	NA	0.915151403	0.162851597	0.080778849	-0.17359032	0.158675257	0.898600974	-2.251720045	-1.932169449
O00391	5768	QSOX1	0.537088424	-0.138524853	1.378958198	-0.11140879	0.555294832	0.256397787	0.249578123	0.391551391	0.377802673	0.461240745	0.009476298	0.363795951	0.077515607	0.175307695	0.295568049	0.609243624	-0.127173647	0.34696223	-0.970052234
O00399	10671	DCTN6	0.075370964	0.329894042	0.023237312	0.372738704	0.294100725	0.708703211	0.575251076	0.139974683	-0.051633323	0.489662718	0.261322041	0.362406425	0.728022438	-0.568272623	-0.048913154	0.476769725	0.224113836	-0.821503737	0.582260148
O00400	9197	SLC33A1	0.236694496	0.215541548	0.325945963	0.199481127	-0.004560737	0.153684647	-0.14015074	0.415042385	-0.125968577	0.092705704	0.449361003	-0.180496895	-0.056015856	0.234722741	0.2360294	0.466561237	0.211054332	0.175373863	0.298774443
O00401	8976	WASL	0.160332895	-0.049359485	-0.414717081	-0.261992445	0.249104751	-0.10689783	0.289543685	-0.495467917	0.208578881	0.279776528	0.34228945	0.015248492	-0.098663092	0.257656459	0.090629569	0.234835259	-0.256123951	0.070466563	0.008141278
O00410	3843	IPO5	0.320843814	0.013005872	0.065968858	-0.204342822	0.256619527	0.223196485	0.201097938	0.405838968	0.286029713	0.292395203	0.256907632	0.255420929	0.504701149	0.307574556	0.064795093	-0.02188045	0.44806568	-0.061946945	0.348475832
O00411	5442	POLRMT	-0.245706457	0.332990108	-0.345569842	0.431108262	0.233372728	0.349330427	-1.06896177	-0.296940399	0.552049765	-0.269135004	0.286594409	0.682602564	-0.089603275	-0.069327188	0.128778381	-0.376382893	0.958614459	-0.444453612	0.459864185
O00418	29904	EEF2K	-0.123837057	0.218275951	-0.010113996	0.53541493	0.335700369	-0.581582741	-0.025121189	-0.087829199	0.537518092	0.221194821	0.078580351	0.303878008	-0.009501037	-0.141656804	0.233161969	-0.413078911	0.92678399	0.736534446	0.654827138
O00422	10284	SAP18	-0.962069418	-0.65554323	-0.829852435	-0.62303852	-0.245146918	-0.623012775	-0.275418403	-0.710919083	-0.636505266	-0.405763528	-0.778305144	0.048649212	-0.211670637	-0.493731146	-1.060787905	-1.364376277	-0.916977132	-0.114396707	-0.112525607
O00423	2009	EML1	0.774562092	0.81388552	0.552236762	0.63057391	0.201638069	0.884380712	0.761872468	0.631506684	0.587015774	0.875088176	0.83706233	0.603906232	1.130894189	0.852800441	0.98825504	0.618833108	1.386627978	0.607694653	0.332119158
O00425	10643	IGF2BP3	-0.904378434	-1.301787352	-2.124023641	-1.933299856	-1.920182726	-1.147082898	-0.814533605	-0.378380718	-1.569369606	-1.259177618	-2.254212246	-2.664796944	-2.227184587	-1.770270924	-1.133149983	-1.435906142	0.018479289	-1.31223122	-1.465593214
O00429	10059	DNM1L	-0.368009239	-0.060920305	0.127210181	0.058411315	0.136918697	0.202100834	-0.104569822	-0.115097814	0.07054731	-0.215571474	0.109882474	-0.098145413	0.297024165	0.254338948	0.124591093	0.164898009	0.088177907	-0.19227333	0.648410994
O00442	8634	RTCA	-0.027186978	0.119446057	0.224212029	0.158955781	-0.204130707	-0.232352469	0.07614213	0.199290894	-0.136921704	-0.656911923	-0.252720402	0.031998681	0.309921594	0.389219709	-0.258128495	-0.171247625	0.380330768	-0.929875816	0.152659778
O00443	5286	PIK3C2A	0.256757883	0.573404815	0.117340957	-0.060920305	0.461722246	0.479921025	0.460972696	0.547962076	0.056674614	0.34139022	0.54749507	-0.005192903	0.285794499	0.389398819	0.476948079	0.546280911	0.167795844	0.237085423	0.46147951
O00444	10733	PLK4	2.164756405	0.917916026	1.582682092	1.695418279	1.950757934	1.641042229	1.645184018	1.343614092	0.850268929	1.899555558	1.477281338	1.04614489	1.141507462	1.036413071	1.458225536	1.343868728	0.767058854	0.705743627	2.125504625
O00458	3475	IFRD1	-0.343229992	0.211947937	0.645253672	-0.784990426	-0.527297095	-0.18874666	-0.638245762	-0.125537785	0.041701061	-0.328515568	-0.492165532	-0.142803475	-0.565091939	-2.19385085	-0.084777858	0.465821346	0.008928461	-0.169128921	-0.971430775
O00459	5296	PIK3R2	0.429800774	0.387888897	-0.065311045	0.057630546	0.016749218	0.005510178	0.24820858	0.247496994	0.07832737	-0.066889076	0.488837204	0.327642278	0.370359069	0.248628297	0.790906762	0.565061201	0.368825092	0.164983855	-0.049384064
O00461	27333	GOLIM4	0.165287045	0.120359952	0.270832281	0.434510655	-1.086209723	0.143093424	-0.079958293	0.184083151	0.525092835	0.516193408	0.339122696	0.582122265	0.808844856	0.176756968	0.60113196	0.223443933	0.005097558	0.74746086	-0.475215916
O00462	4126	MANBA	0.0270545	0.253343576	0.312733565	-1.073452098	0.239641316	-0.125175453	0.041915883	-0.251131656	-0.198629642	-0.319759005	-0.147481462	-0.212380079	-0.428046681	-0.12481411	-0.203600605	0.236777541	0.068304979	-0.342467502	0.307399948
O00463	7188	TRAF5	-2.063127325	0.483629956	-0.014051496	0.136522871	0.448808726	0.855700223	1.093720268	-0.145280312	-0.612729407	0.437691589	0.746436154	-1.412549898	0.836533989	0.312518029	0.535986963	-0.40583114	-0.401173209	NA	-0.704353553
O00468	375790	AGRN	0.000441571	-0.127879999	0.447604728	-0.045884644	-0.034372279	-0.480474073	0.101306297	0.067074276	0.337785099	0.444108816	0.316386495	-0.319046299	0.321027443	0.912324771	-0.350065272	0.29366841	-0.469774283	0.060415024	-0.030570116
O00469	5352	PLOD2	-0.274504781	-0.909362993	1.296295858	-1.088084277	-0.918040371	-1.048117479	-1.145578892	-0.192420201	-0.570262705	-0.671227535	-1.007727293	-0.139261486	-0.88401918	-1.294331687	-0.412568452	-1.659075364	-0.420987063	-0.479373685	-1.461320734
O00470	4211	MEIS1	-0.365207056	-0.157519539	-0.299789189	-0.672563864	-0.380650896	-0.059858169	0.287865987	-0.263784614	0.815961418	0.066437241	-0.143726159	-0.062858457	0.20065105	-0.390746707	0.198474477	0.007324109	-0.321939913	0.342210877	-0.191642889
O00471	10640	EXOC5	0.521744149	0.469493726	0.497958659	0.449401335	0.655178776	0.609131941	0.565111016	0.714889786	0.621603006	0.783422546	0.688363725	0.666867783	0.634870181	0.543246704	0.72543681	0.542967905	-0.086361469	0.365960967	0.402639339
O00478	10384	BTN3A3	0.780280448	0.892944599	0.708626042	0.553305783	0.366220689	0.735385364	0.909318305	0.94329105	0.528168068	0.456582545	0.629854167	0.409140886	0.337243208	0.51885186	0.652128887	0.738259913	0.648914299	0.252509488	-0.10038003
O00479	10473	HMGN4	-1.010183392	-0.814105316	0.095380493	0.013631517	-0.623823904	-0.178602295	0.069965937	-0.259033797	0.19057503	0.546908694	-0.602775698	0.533388159	0.144225399	0.419103405	-0.729326004	0.316851742	-1.965310004	0.400869286	1.026209468
O00482	2494	NR5A2	0.809071496	0.129280284	0.077434205	0.371379129	0.207016784	-0.049642246	0.392602117	0.564610241	-2.822048853	0.490426438	0.907881109	NA	NA	0.458417094	-0.216169636	1.024797595	0.180204325	0.509555911	0.161182078
O00483	4697	NDUFA4	-0.108787758	-0.736145057	0.112863115	0.151757319	-0.116458604	-0.313509048	0.158259672	-0.066112802	0.124738249	-0.346229924	0.101776744	0.407157064	0.224019244	0.267130678	0.445520449	-0.28844113	1.063225904	-0.751936715	1.007954375
O00487	10213	PSMD14	-0.127944596	-0.287615732	0.335879149	0.147217793	0.196820085	-0.193270976	0.237356761	0.370352901	0.210536993	-0.116122236	-0.33374531	-0.435556184	0.026773675	0.016340171	-0.092154797	-0.076440219	0.109881446	-0.028533919	-0.373773411
